timestamp,day_of_week,release_cycle,iteration,squad,platform,environment,device_id,test_suite,scenarios_total,scenarios_passed,scenarios_failed,status,retries,duration_sec,memory_mb,files_touched,diff_size,usage_cpu,tags
2024-04-16 19:40:02.965641,Tuesday,RC-20240418,1,smart-testing,android,test_app,Google_Pixel_7_Pro_14,regression,51,45,6,fail,0,2533.58,853.9,5,61,0.519,@performance
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,smart-testing,android,release_app,Samsung_Galaxy_S24_15,regression,51,45,6,fail,0,2186.46,791.1,35,1721,0.391,@visual;@ui;@api
2024-04-15 19:40:02.965641,Monday,RC-20240418,1,smart-testing,android,test_app,Samsung_Galaxy_S21_5G_11,smoke,21,21,0,pass,0,948.42,290.5,37,324,0.845,@ui;@critical
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,smart-testing,android,release_app,Google_Pixel_4_XL_10,smoke,18,17,1,fail,0,1050.71,759.4,38,1275,0.555,@critical
2024-04-16 19:40:02.965641,Tuesday,RC-20240418,1,smart-testing,ios,test_app,Samsung_Galaxy_S23_14,regression,49,45,4,fail,0,3005.76,795.2,21,1336,0.796,@critical;@performance;@mobile
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,smart-testing,ios,release_app,iPhone_13_mini_17,regression,48,45,3,fail,0,2358.34,708.9,47,843,0.9,@api
2024-04-18 19:40:02.965641,Thursday,RC-20240418,1,smart-testing,ios,test_app,iPhone_14_17,smoke,20,18,2,fail,0,822.48,793.4,38,1606,0.467,@api;@visual
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,smart-testing,ios,release_app,Google_Pixel_4_XL_13,smoke,22,22,0,pass,2,1362.25,400.8,7,194,0.698,@performance
2024-04-15 19:40:02.965641,Monday,RC-20240418,1,smart-testing,web,test_app,browser_firefox,regression,51,47,4,fail,1,2584.7,718.5,39,1592,0.532,@critical
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,smart-testing,web,release_app,browser_firefox,regression,52,50,2,fail,2,2492.47,780.5,12,768,0.701,@mobile;@performance
2024-04-17 19:40:02.965641,Wednesday,RC-20240418,1,smart-testing,web,test_app,browser_chrome,smoke,20,19,1,fail,2,1068.56,768.1,45,1763,0.95,@performance;@critical;@mobile
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,smart-testing,web,release_app,browser_chrome,smoke,19,18,1,fail,0,1140.37,855.1,12,318,0.73,@ui;@visual
2024-04-16 19:40:02.965641,Tuesday,RC-20240418,1,marketing,android,test_app,Google_Pixel_4_XL_13,regression,48,44,4,fail,1,2962.94,869.7,22,111,0.918,@mobile
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,marketing,android,release_app,iPhone_13_mini_17,regression,51,43,8,fail,0,3431.23,747.8,49,822,0.892,@api;@performance;@ui
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,marketing,android,release_app,iPhone_12_18,smoke,20,19,1,fail,1,986.09,780.5,17,453,0.464,@critical
2024-04-16 19:40:02.965641,Tuesday,RC-20240418,1,marketing,ios,test_app,iPhone_8_14,regression,51,45,6,fail,2,2357.32,769.4,2,90,0.254,@api;@visual;@performance
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,marketing,ios,release_app,iPhone_11_17,regression,50,47,3,fail,0,2797.6,744.5,10,505,0.365,@api;@mobile;@visual
2024-04-17 19:40:02.965641,Wednesday,RC-20240418,1,marketing,ios,test_app,iPhone_14_17,smoke,19,18,1,fail,3,1022.54,791.9,48,1396,0.444,@ui;@performance;@mobile
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,marketing,ios,release_app,iPhone_13_mini_17,smoke,20,20,0,pass,0,973.04,295.0,14,174,0.671,@ui;@mobile
2024-04-16 19:40:02.965641,Tuesday,RC-20240418,1,marketing,web,test_app,browser_chrome,regression,51,45,6,fail,0,3033.39,783.3,8,529,0.439,@api;@ui
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,marketing,web,release_app,browser_chrome,regression,52,49,3,fail,0,3138.84,866.1,7,1441,0.34,@ui;@critical;@performance
2024-04-17 19:40:02.965641,Wednesday,RC-20240418,1,marketing,web,test_app,browser_firefox,smoke,20,19,1,fail,3,1151.21,797.3,43,997,0.774,@api;@performance;@ui
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,marketing,web,release_app,browser_chrome,smoke,22,22,0,pass,3,1392.76,292.3,16,396,0.263,@visual
2024-04-18 19:40:02.965641,Thursday,RC-20240418,1,fintech,android,test_app,iPhone_11_17,regression,51,43,8,fail,0,3549.24,751.3,33,1669,0.467,@api
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,fintech,android,release_app,iPhone_X_14,regression,50,47,3,fail,1,2529.33,890.9,39,1394,0.443,@visual;@ui
2024-04-16 19:40:02.965641,Tuesday,RC-20240418,1,fintech,android,test_app,Samsung_Galaxy_S23_14,smoke,20,20,0,pass,1,996.58,374.7,36,1957,0.481,@mobile;@critical;@api
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,fintech,android,release_app,iPhone_12_18,smoke,18,15,3,fail,1,994.35,862.8,10,1638,0.671,@critical;@ui;@visual
2024-04-18 19:40:02.965641,Thursday,RC-20240418,1,fintech,ios,test_app,Google_Pixel_4_XL_13,regression,51,48,3,fail,0,2438.51,794.5,34,994,0.39,@api;@critical;@performance
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,fintech,ios,release_app,Google_Pixel_6_13,regression,52,47,5,fail,0,2194.75,738.3,32,788,0.675,@api;@ui
2024-04-17 19:40:02.965641,Wednesday,RC-20240418,1,fintech,ios,test_app,iPhone_15_18,smoke,18,18,0,pass,0,816.05,286.9,38,476,0.891,@performance;@mobile;@api
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,fintech,ios,release_app,Google_Pixel_7_Pro_14,smoke,18,18,0,pass,0,1033.86,421.0,4,1983,0.932,@ui
2024-04-15 19:40:02.965641,Monday,RC-20240418,1,fintech,web,test_app,browser_chrome,regression,50,43,7,fail,0,3349.3,886.4,42,492,0.818,@mobile;@critical
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,fintech,web,release_app,browser_firefox,regression,49,49,0,pass,2,2252.88,304.0,3,1732,0.881,@visual;@critical;@ui
2024-04-14 19:40:02.965641,Sunday,RC-20240418,1,fintech,web,test_app,browser_chrome,smoke,21,19,2,fail,0,1406.28,734.0,38,1605,0.489,@api
2024-04-18 21:17:02.965641,Thursday,RC-20240418,1,fintech,web,release_app,browser_chrome,smoke,21,21,0,pass,1,1174.5,332.6,28,1394,0.48,@visual;@performance;@ui
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,checkout,android,test_app,Google_Pixel_6_13,regression,48,43,5,fail,1,1950.81,737.9,38,431,0.7,@mobile;@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,checkout,android,release_app,iPhone_14_Pro_18,regression,50,44,6,fail,3,2390.55,705.0,34,514,0.849,@mobile;@performance
2024-04-21 19:40:02.965641,Sunday,RC-20240425,1,checkout,android,test_app,iPhone_12_18,smoke,22,20,2,fail,1,1246.03,746.6,33,1640,0.254,@performance;@visual;@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,checkout,android,release_app,iPhone_X_14,smoke,22,21,1,fail,0,1107.17,760.5,24,183,0.498,@performance;@mobile
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,checkout,ios,test_app,Samsung_Galaxy_S24_15,regression,50,44,6,fail,1,3034.66,761.2,29,319,0.409,@performance;@mobile
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,checkout,ios,test_app,Samsung_Galaxy_S22_13,smoke,18,18,0,pass,0,837.4,376.0,15,632,0.878,@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,checkout,ios,release_app,iPhone_11_17,smoke,22,19,3,fail,0,1005.09,742.6,21,571,0.259,@performance
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,checkout,web,test_app,browser_firefox,regression,52,47,5,fail,0,3433.66,715.9,27,527,0.435,@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,checkout,web,release_app,browser_firefox,regression,48,47,1,fail,2,2640.34,703.0,42,697,0.689,@visual;@ui
2024-04-25 19:40:02.965641,Thursday,RC-20240425,1,checkout,web,test_app,browser_firefox,smoke,21,20,1,fail,1,1250.16,732.2,35,1937,0.651,@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,checkout,web,release_app,browser_chrome,smoke,21,18,3,fail,0,1144.23,882.6,12,1255,0.843,@performance
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,payments,android,test_app,iPhone_8_14,regression,48,41,7,fail,2,2451.59,886.3,6,878,0.638,@performance;@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,payments,android,release_app,Samsung_Galaxy_S23_14,regression,49,44,5,fail,0,2869.0,859.2,16,736,0.848,@api;@performance;@mobile
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,payments,android,test_app,Samsung_Galaxy_S22_13,smoke,21,21,0,pass,0,1315.33,441.7,9,1263,0.451,@api;@ui;@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,payments,android,release_app,iPhone_8_14,smoke,22,22,0,pass,3,1329.35,324.8,34,311,0.522,@mobile;@performance
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,payments,ios,test_app,Samsung_Galaxy_S22_13,regression,50,46,4,fail,3,3067.9,880.6,1,1221,0.856,@critical;@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,payments,ios,release_app,Google_Pixel_4_XL_10,regression,50,45,5,fail,0,2950.13,729.1,7,1908,0.479,@api
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,payments,ios,test_app,Samsung_Galaxy_S24_15,smoke,21,20,1,fail,0,1380.05,862.7,44,585,0.533,@critical;@api;@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,payments,ios,release_app,iPhone_X_14,smoke,22,20,2,fail,3,1215.48,774.1,34,61,0.65,@performance
2024-04-25 19:40:02.965641,Thursday,RC-20240425,1,payments,web,test_app,browser_chrome,regression,48,44,4,fail,0,2208.21,786.3,42,1438,0.858,@ui
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,payments,web,release_app,browser_firefox,regression,50,47,3,fail,1,2962.36,760.1,15,375,0.719,@critical;@performance;@api
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,payments,web,test_app,browser_chrome,smoke,19,16,3,fail,2,1148.73,836.9,21,267,0.629,@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,payments,web,release_app,browser_chrome,smoke,18,18,0,pass,0,1212.2,330.4,9,966,0.339,@mobile;@api;@visual
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,search,android,test_app,Google_Pixel_6_13,regression,52,48,4,fail,1,3026.87,727.2,35,1478,0.517,@api;@performance;@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,search,android,release_app,Google_Pixel_4_XL_13,regression,52,46,6,fail,0,3498.05,792.3,40,194,0.891,@performance;@api;@mobile
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,search,android,test_app,iPhone_8_14,smoke,19,18,1,fail,0,1266.39,706.6,28,642,0.587,@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,search,android,release_app,Samsung_Galaxy_S23_14,smoke,21,21,0,pass,0,861.38,420.6,8,1912,0.773,@api;@ui
2024-04-21 19:40:02.965641,Sunday,RC-20240425,1,search,ios,test_app,Google_Pixel_8_Pro_15,regression,48,43,5,fail,0,3008.63,784.0,50,1167,0.635,@visual;@ui;@api
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,search,ios,release_app,iPhone_11_17,regression,50,40,10,fail,0,2723.35,734.0,8,634,0.492,@mobile;@visual;@ui
2024-04-25 19:40:02.965641,Thursday,RC-20240425,1,search,ios,test_app,iPhone_12_18,smoke,18,17,1,fail,0,908.14,716.0,7,233,0.594,@critical;@ui;@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,search,ios,release_app,Google_Pixel_4_XL_10,smoke,22,21,1,fail,0,1420.81,752.9,35,347,0.262,@visual;@performance
2024-04-25 19:40:02.965641,Thursday,RC-20240425,1,search,web,test_app,browser_firefox,regression,49,48,1,fail,2,2197.35,811.9,34,967,0.666,@critical;@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,search,web,release_app,browser_firefox,regression,49,45,4,fail,0,2518.05,709.3,4,1052,0.917,@visual;@performance;@mobile
2024-04-25 19:40:02.965641,Thursday,RC-20240425,1,search,web,test_app,browser_chrome,smoke,20,19,1,fail,0,1388.32,718.4,11,1329,0.613,@api;@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,search,web,release_app,browser_firefox,smoke,19,19,0,pass,0,1110.78,374.6,37,990,0.59,@ui
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,logistics,android,test_app,iPhone_8_14,regression,48,42,6,fail,0,2762.89,848.6,23,1770,0.727,@api;@critical;@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,logistics,android,release_app,iPhone_14_17,regression,50,41,9,fail,0,2927.77,888.6,27,1536,0.719,@api;@mobile
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,logistics,android,test_app,Samsung_Galaxy_S21_5G_11,smoke,22,22,0,pass,0,1424.67,442.1,1,541,0.58,@mobile;@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,logistics,android,release_app,Google_Pixel_4_XL_10,smoke,19,18,1,fail,0,1156.89,751.7,45,909,0.781,@critical
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,logistics,ios,test_app,Google_Pixel_4_XL_13,regression,50,47,3,fail,1,3374.93,713.2,10,230,0.906,@ui;@performance;@api
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,logistics,ios,release_app,iPhone_X_14,regression,48,47,1,fail,0,2989.32,801.7,44,1376,0.636,@visual;@mobile;@performance
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,logistics,ios,test_app,iPhone_12_18,smoke,20,20,0,pass,0,970.97,343.1,13,707,0.66,@mobile;@ui
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,logistics,ios,release_app,Google_Pixel_4_XL_13,smoke,20,20,0,pass,0,1242.21,422.4,26,1905,0.593,@api;@mobile
2024-04-21 19:40:02.965641,Sunday,RC-20240425,1,logistics,web,test_app,browser_firefox,regression,48,42,6,fail,1,2927.08,816.3,24,1709,0.579,@performance;@ui
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,logistics,web,release_app,browser_firefox,regression,49,46,3,fail,1,3160.39,785.9,37,810,0.372,@ui;@performance
2024-04-21 19:40:02.965641,Sunday,RC-20240425,1,logistics,web,test_app,browser_firefox,smoke,18,16,2,fail,0,901.64,800.3,21,1888,0.875,@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,logistics,web,release_app,browser_firefox,smoke,19,19,0,pass,0,1007.81,349.1,12,123,0.264,@mobile;@ui;@critical
2024-04-21 19:40:02.965641,Sunday,RC-20240425,1,identity,android,test_app,iPhone_13_mini_17,regression,51,48,3,fail,0,2774.02,867.1,43,1228,0.457,@mobile;@visual;@ui
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,identity,android,release_app,Google_Pixel_8_Pro_15,regression,50,48,2,fail,0,2862.06,715.3,14,802,0.457,@visual
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,identity,android,test_app,iPhone_14_Pro_18,smoke,19,18,1,fail,2,925.95,750.6,44,171,0.845,@visual;@ui;@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,identity,android,release_app,Samsung_Galaxy_S22_13,smoke,21,20,1,fail,0,1195.44,879.4,41,1174,0.477,@mobile
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,identity,ios,test_app,Google_Pixel_8_Pro_15,regression,48,42,6,fail,2,3126.71,804.8,2,1642,0.45,@ui
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,identity,ios,release_app,Google_Pixel_8_Pro_15,regression,48,42,6,fail,0,3309.03,706.5,3,958,0.568,@critical;@ui;@mobile
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,identity,ios,test_app,iPhone_14_17,smoke,20,20,0,pass,1,1322.83,432.8,37,1644,0.747,@performance;@api;@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,identity,ios,release_app,iPhone_14_17,smoke,22,22,0,pass,2,1488.95,437.9,46,285,0.298,@critical;@visual
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,identity,web,test_app,browser_firefox,regression,51,48,3,fail,1,2922.07,839.4,11,1751,0.846,@ui;@mobile
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,identity,web,release_app,browser_firefox,regression,51,45,6,fail,0,2643.87,748.2,7,484,0.712,@ui;@api
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,identity,web,test_app,browser_firefox,smoke,22,21,1,fail,0,973.6,759.8,24,1338,0.655,@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,identity,web,release_app,browser_firefox,smoke,21,20,1,fail,1,1161.99,777.4,33,484,0.49,@api
2024-04-21 19:40:02.965641,Sunday,RC-20240425,1,smart-testing,android,test_app,iPhone_14_17,regression,48,43,5,fail,0,2310.52,787.7,10,1188,0.651,@api;@performance;@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,smart-testing,android,release_app,Samsung_Galaxy_S23_14,regression,51,45,6,fail,0,3375.53,740.0,6,1465,0.409,@mobile;@visual;@performance
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,smart-testing,android,test_app,Samsung_Galaxy_S21_5G_11,smoke,18,18,0,pass,1,772.42,374.4,3,1695,0.714,@ui
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,smart-testing,android,release_app,iPhone_12_18,smoke,20,20,0,pass,2,875.61,314.9,14,1613,0.561,@visual
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,smart-testing,ios,test_app,iPhone_X_14,regression,52,49,3,fail,0,3255.93,831.1,7,1937,0.795,@visual;@ui;@performance
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,smart-testing,ios,test_app,iPhone_8_14,smoke,22,22,0,pass,0,1001.3,400.5,31,1568,0.473,@mobile;@critical;@api
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,smart-testing,ios,release_app,Google_Pixel_6_13,smoke,22,22,0,pass,0,1532.11,404.6,48,689,0.604,@mobile;@critical
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,smart-testing,web,test_app,browser_chrome,regression,48,44,4,fail,1,2302.05,800.8,28,633,0.694,@api;@mobile;@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,smart-testing,web,release_app,browser_firefox,regression,52,44,8,fail,0,3348.06,796.5,28,1947,0.554,@performance;@visual
2024-04-25 19:40:02.965641,Thursday,RC-20240425,1,smart-testing,web,test_app,browser_chrome,smoke,18,17,1,fail,1,1091.12,881.8,21,1915,0.281,@performance
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,marketing,android,test_app,iPhone_14_Pro_18,regression,51,44,7,fail,1,3511.96,717.3,23,1711,0.601,@performance;@visual;@api
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,marketing,android,release_app,Google_Pixel_8_Pro_15,regression,48,43,5,fail,0,2133.93,729.4,50,410,0.437,@visual;@api;@ui
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,marketing,android,test_app,Samsung_Galaxy_S21_5G_11,smoke,19,18,1,fail,0,1127.07,879.7,16,1879,0.697,@critical;@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,marketing,android,release_app,Google_Pixel_6_13,smoke,21,19,2,fail,1,1077.48,788.3,9,1330,0.88,@critical;@visual
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,marketing,ios,test_app,iPhone_11_17,regression,48,42,6,fail,2,2209.33,768.4,45,1840,0.692,@mobile;@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,marketing,ios,release_app,iPhone_X_14,regression,50,48,2,fail,1,2756.68,851.7,18,1243,0.488,@critical;@performance;@visual
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,marketing,ios,test_app,Samsung_Galaxy_S22_13,smoke,21,21,0,pass,0,1313.02,399.2,45,1861,0.5,@visual;@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,marketing,ios,release_app,Google_Pixel_4_XL_13,smoke,18,18,0,pass,0,885.47,335.1,50,1615,0.907,@mobile
2024-04-22 19:40:02.965641,Monday,RC-20240425,1,marketing,web,test_app,browser_firefox,regression,49,47,2,fail,0,3146.09,734.1,4,2000,0.544,@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,marketing,web,release_app,browser_chrome,regression,48,45,3,fail,0,2752.03,760.0,31,1088,0.705,@visual;@performance
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,marketing,web,test_app,browser_chrome,smoke,21,21,0,pass,2,1055.24,298.9,30,1351,0.464,@mobile;@api
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,marketing,web,release_app,browser_chrome,smoke,21,19,2,fail,0,1218.9,734.7,26,1135,0.821,@visual
2024-04-23 19:40:02.965641,Tuesday,RC-20240425,1,fintech,android,test_app,iPhone_X_14,regression,52,45,7,fail,1,2844.09,778.8,6,821,0.576,@mobile;@critical;@api
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,fintech,android,release_app,iPhone_14_Pro_18,regression,49,41,8,fail,0,2096.18,734.1,25,602,0.304,@performance
2024-04-25 19:40:02.965641,Thursday,RC-20240425,1,fintech,android,test_app,Samsung_Galaxy_S23_14,smoke,22,22,0,pass,1,1312.85,376.8,6,1924,0.621,@performance;@ui
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,fintech,android,release_app,iPhone_14_17,smoke,22,21,1,fail,1,927.57,875.8,38,1257,0.792,@critical;@visual
2024-04-25 19:40:02.965641,Thursday,RC-20240425,1,fintech,ios,test_app,iPhone_11_17,regression,51,43,8,fail,0,3027.09,829.9,34,250,0.377,@performance
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,fintech,ios,release_app,Samsung_Galaxy_S21_5G_11,regression,50,41,9,fail,1,2687.3,764.8,18,790,0.694,@visual;@critical
2024-04-21 19:40:02.965641,Sunday,RC-20240425,1,fintech,ios,test_app,Google_Pixel_4_XL_10,smoke,19,18,1,fail,2,1169.72,793.2,34,313,0.729,@mobile;@visual
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,fintech,ios,release_app,Samsung_Galaxy_S21_5G_11,smoke,18,18,0,pass,0,1188.32,326.5,50,1205,0.251,@api
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,fintech,web,test_app,browser_chrome,regression,49,47,2,fail,1,3101.87,838.7,21,1940,0.6,@ui;@mobile;@api
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,fintech,web,release_app,browser_firefox,regression,48,43,5,fail,0,3054.25,795.8,48,1213,0.917,@performance;@mobile
2024-04-24 19:40:02.965641,Wednesday,RC-20240425,1,fintech,web,test_app,browser_firefox,smoke,18,18,0,pass,2,901.88,319.9,36,1123,0.689,@critical
2024-04-26 14:29:02.965641,Friday,RC-20240425,1,fintech,web,release_app,browser_firefox,smoke,20,18,2,fail,1,848.83,706.8,11,1066,0.821,@visual;@api
2024-05-01 19:40:02.965641,Wednesday,RC-20240502,1,checkout,android,test_app,iPhone_8_14,regression,48,44,4,fail,0,2028.73,884.2,8,775,0.595,@critical;@performance;@mobile
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,checkout,android,release_app,Google_Pixel_8_Pro_15,regression,49,45,4,fail,0,2113.73,787.8,30,971,0.285,@ui;@api
2024-04-30 19:40:02.965641,Tuesday,RC-20240502,1,checkout,android,test_app,iPhone_8_14,smoke,21,20,1,fail,1,1243.6,865.7,11,271,0.515,@ui
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,checkout,android,release_app,Google_Pixel_6_13,smoke,19,19,0,pass,0,1079.6,441.9,16,1513,0.326,@critical;@performance
2024-05-01 19:40:02.965641,Wednesday,RC-20240502,1,checkout,ios,test_app,Google_Pixel_4_XL_13,regression,51,48,3,fail,1,3390.83,851.8,48,1548,0.422,@critical;@visual
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,checkout,ios,release_app,Google_Pixel_4_XL_13,regression,51,49,2,fail,0,2912.47,877.3,46,165,0.266,@critical;@visual
2024-05-01 19:40:02.965641,Wednesday,RC-20240502,1,checkout,ios,test_app,Samsung_Galaxy_S22_13,smoke,20,20,0,pass,0,1238.56,356.9,19,1142,0.365,@visual;@api;@performance
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,checkout,ios,release_app,iPhone_12_18,smoke,19,19,0,pass,0,1217.89,319.2,16,723,0.262,@performance
2024-04-29 19:40:02.965641,Monday,RC-20240502,1,checkout,web,test_app,browser_firefox,regression,50,45,5,fail,1,3155.12,892.8,12,1319,0.899,@performance
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,checkout,web,release_app,browser_firefox,regression,51,46,5,fail,0,2340.45,735.5,7,220,0.489,@critical;@ui;@api
2024-05-01 19:40:02.965641,Wednesday,RC-20240502,1,checkout,web,test_app,browser_chrome,smoke,22,22,0,pass,1,1034.53,340.0,32,487,0.673,@critical
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,checkout,web,release_app,browser_firefox,smoke,21,19,2,fail,2,1179.1,877.7,47,575,0.665,@ui;@critical;@api
2024-04-28 19:40:02.965641,Sunday,RC-20240502,1,payments,android,test_app,Google_Pixel_6_13,regression,52,47,5,fail,0,3112.57,825.3,37,212,0.446,@api
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,payments,android,release_app,iPhone_14_17,regression,50,43,7,fail,1,2714.91,859.7,3,1516,0.288,@performance;@ui;@critical
2024-05-01 19:40:02.965641,Wednesday,RC-20240502,1,payments,android,test_app,Google_Pixel_4_XL_13,smoke,18,18,0,pass,0,922.24,420.0,21,562,0.875,@visual
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,payments,android,release_app,iPhone_13_mini_17,smoke,20,17,3,fail,1,1333.92,812.1,39,1075,0.258,@mobile;@performance;@critical
2024-05-02 19:40:02.965641,Thursday,RC-20240502,1,payments,ios,test_app,Samsung_Galaxy_S21_5G_11,regression,49,40,9,fail,0,3068.66,827.4,37,123,0.866,@ui;@api;@mobile
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,payments,ios,release_app,Samsung_Galaxy_S21_5G_11,regression,50,42,8,fail,1,2796.99,846.0,12,1104,0.277,@mobile;@critical;@ui
2024-04-28 19:40:02.965641,Sunday,RC-20240502,1,payments,ios,test_app,Samsung_Galaxy_S24_15,smoke,18,17,1,fail,2,984.74,708.2,7,1602,0.471,@ui;@visual;@api
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,payments,ios,release_app,Google_Pixel_7_Pro_14,smoke,18,17,1,fail,0,870.59,708.1,35,1148,0.881,@critical
2024-04-30 19:40:02.965641,Tuesday,RC-20240502,1,payments,web,test_app,browser_firefox,regression,52,50,2,fail,1,3158.85,888.1,8,376,0.606,@mobile;@critical;@api
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,payments,web,release_app,browser_chrome,regression,50,46,4,fail,1,3185.32,707.1,32,1699,0.295,@api;@mobile;@ui
2024-05-02 19:40:02.965641,Thursday,RC-20240502,1,payments,web,test_app,browser_firefox,smoke,22,22,0,pass,0,1203.22,311.1,31,260,0.26,@critical;@performance
2024-05-03 06:57:02.965641,Friday,RC-20240502,1,payments,web,release_app,browser_chrome,smoke,18,18,0,pass,1,1148.13,283.9,42,569,0.629,@ui;@visual
